release,made_date,stream,horizon,target_date,fit,observed,median,lo30,hi30,lo60,hi60,lo90,hi90
results-1391,2026-07-18,confirmed deaths,7,2026-07-25,frozen,301.0,0.0,0.0,0.0,0.0,136.0,0.0,301.2
results-1391,2026-07-18,confirmed deaths,14,2026-08-01,baseline,553.0,423.11,407.42,442.34,382.66,463.45,351.41,504.05
results-1391,2026-07-18,confirmed deaths,14,2026-08-01,frozen,553.0,131.5,0.0,298.35,0.0,474.6,0.0,799.35
results-1391,2026-07-18,confirmed deaths,21,2026-08-08,baseline,856.0,568.33,521.98,603.33,486.38,647.17,438.99,713.52
results-1391,2026-07-18,confirmed deaths,21,2026-08-08,frozen,856.0,342.0,146.6,544.4,0.0,911.4,0.0,2289.35
results-1391,2026-07-18,confirmed deaths,28,2026-08-15,baseline,1221.0,664.88,629.64,713.38,582.98,769.63,526.62,860.46
results-1391,2026-07-18,confirmed deaths,28,2026-08-15,frozen,1221.0,536.0,229.4,917.1,0.0,1478.6,0.0,4284.3
results-1394,2026-07-19,confirmed deaths,7,2026-07-26,baseline,296.0,242.0,229.72,255.0,210.85,269.47,190.98,300.78
results-1394,2026-07-19,confirmed deaths,7,2026-07-26,frozen,296.0,0.0,0.0,0.0,0.0,149.4,0.0,338.4
results-1394,2026-07-19,confirmed deaths,14,2026-08-02,baseline,566.0,446.49,431.86,459.17,396.66,485.98,355.35,534.99
results-1394,2026-07-19,confirmed deaths,14,2026-08-02,frozen,566.0,171.5,0.65,333.45,0.0,513.4,0.0,1019.55
results-1394,2026-07-19,confirmed deaths,21,2026-08-09,baseline,870.0,602.78,574.65,633.74,526.61,671.47,482.49,725.03
results-1394,2026-07-19,confirmed deaths,21,2026-08-09,frozen,870.0,353.5,179.3,663.8,0.0,1094.0,0.0,2556.1
results-1394,2026-07-19,confirmed deaths,28,2026-08-16,baseline,1237.0,709.78,659.99,744.25,602.79,800.81,511.9,890.14
results-1394,2026-07-19,confirmed deaths,28,2026-08-16,frozen,1237.0,526.0,332.55,903.4,0.0,1265.8,0.0,3169.3
results-1441,2026-07-20,confirmed deaths,7,2026-07-27,baseline,314.0,247.0,232.4,263.07,215.58,281.2,179.9,308.02
results-1441,2026-07-20,confirmed deaths,7,2026-07-27,frozen,314.0,0.0,0.0,0.0,0.0,113.6,0.0,393.7
results-1441,2026-07-20,confirmed deaths,14,2026-08-03,baseline,578.0,426.94,404.04,444.34,371.87,465.81,340.01,516.22
results-1441,2026-07-20,confirmed deaths,14,2026-08-03,frozen,578.0,96.5,0.0,240.0,0.0,528.4,0.0,931.85
results-1441,2026-07-20,confirmed deaths,21,2026-08-10,baseline,888.0,594.11,566.25,618.96,515.59,659.69,442.29,743.39
results-1441,2026-07-20,confirmed deaths,21,2026-08-10,frozen,888.0,350.0,143.15,545.05,0.0,950.8,0.0,2201.15
results-1441,2026-07-20,confirmed deaths,28,2026-08-17,baseline,1247.0,729.36,689.4,762.49,642.31,821.61,544.39,902.66
results-1441,2026-07-20,confirmed deaths,28,2026-08-17,frozen,1247.0,481.5,268.8,816.8,0.0,1347.6,0.0,5159.6
results-1446,2026-07-24,confirmed deaths,7,2026-07-31,baseline,267.0,287.82,269.59,302.0,252.53,316.75,215.95,341.99
results-1446,2026-07-24,confirmed deaths,7,2026-07-31,frozen,267.0,0.0,0.0,0.0,0.0,1.6,0.0,340.6
results-1446,2026-07-24,confirmed deaths,14,2026-08-07,baseline,562.0,513.42,485.12,527.94,460.6,564.12,413.0,605.74
results-1446,2026-07-24,confirmed deaths,14,2026-08-07,frozen,562.0,95.0,0.0,281.8,0.0,493.4,0.0,1025.45
results-1446,2026-07-24,confirmed deaths,21,2026-08-14,baseline,918.0,685.39,664.82,714.84,626.92,744.21,529.19,824.23
results-1446,2026-07-24,confirmed deaths,21,2026-08-14,frozen,918.0,369.0,63.5,605.45,0.0,1145.6,0.0,2174.3
results-1446,2026-07-24,confirmed deaths,28,2026-08-21,baseline,1252.0,873.23,838.24,911.44,791.99,960.83,678.39,1050.96
results-1446,2026-07-24,confirmed deaths,28,2026-08-21,frozen,1252.0,634.5,302.0,1041.85,0.0,1474.0,0.0,4644.25
results-v1.12.0,2026-07-25,confirmed deaths,7,2026-08-01,baseline,252.0,298.5,286.65,313.86,268.8,326.47,236.04,361.4
results-v1.12.0,2026-07-25,confirmed deaths,7,2026-08-01,frozen,252.0,0.0,0.0,0.0,0.0,33.4,0.0,434.2
results-v1.12.0,2026-07-25,confirmed deaths,14,2026-08-08,baseline,555.0,529.44,506.81,548.04,478.98,573.3,428.98,616.01
results-v1.12.0,2026-07-25,confirmed deaths,14,2026-08-08,frozen,555.0,56.0,0.0,277.35,0.0,594.0,0.0,1408.65
results-v1.12.0,2026-07-25,confirmed deaths,21,2026-08-15,baseline,920.0,719.67,685.39,760.91,657.92,790.31,587.95,871.32
results-v1.12.0,2026-07-25,confirmed deaths,21,2026-08-15,frozen,920.0,292.0,0.0,607.4,0.0,1010.0,0.0,3300.05
results-v1.12.0,2026-07-25,confirmed deaths,28,2026-08-22,baseline,1237.0,890.75,842.69,927.49,783.83,992.34,694.3,1073.4
results-v1.12.0,2026-07-25,confirmed deaths,28,2026-08-22,frozen,1237.0,556.5,290.65,961.15,0.0,1855.8,0.0,6438.15
results-1462,2026-07-26,confirmed deaths,7,2026-08-02,baseline,270.0,291.89,279.54,310.0,262.8,323.04,241.93,358.0
results-1462,2026-07-26,confirmed deaths,7,2026-08-02,frozen,270.0,0.0,0.0,0.0,0.0,0.0,0.0,355.25
results-1462,2026-07-26,confirmed deaths,14,2026-08-09,baseline,574.0,546.17,524.42,567.6,504.64,590.14,453.66,643.06
results-1462,2026-07-26,confirmed deaths,14,2026-08-09,frozen,574.0,0.0,0.0,211.3,0.0,423.2,0.0,1309.25
results-1462,2026-07-26,confirmed deaths,21,2026-08-16,baseline,941.0,730.66,697.32,772.56,645.33,820.58,571.31,895.05
results-1462,2026-07-26,confirmed deaths,21,2026-08-16,frozen,941.0,228.5,0.0,496.05,0.0,776.0,0.0,2358.25
results-1462,2026-07-26,confirmed deaths,28,2026-08-23,baseline,1243.0,903.25,864.78,948.8,793.27,1004.49,711.97,1101.49
results-1462,2026-07-26,confirmed deaths,28,2026-08-23,frozen,1243.0,392.0,0.0,712.7,0.0,1207.2,0.0,3404.35
results-1469,2026-07-27,confirmed deaths,7,2026-08-03,baseline,264.0,312.5,299.0,327.7,278.6,342.0,248.88,375.05
results-1469,2026-07-27,confirmed deaths,7,2026-08-03,frozen,264.0,0.0,0.0,0.0,0.0,0.0,0.0,698.65
results-1469,2026-07-27,confirmed deaths,14,2026-08-10,baseline,574.0,554.01,533.57,573.0,510.04,597.4,466.8,656.39
results-1469,2026-07-27,confirmed deaths,14,2026-08-10,frozen,574.0,0.0,0.0,184.85,0.0,484.0,0.0,1705.9
results-1469,2026-07-27,confirmed deaths,21,2026-08-17,baseline,933.0,728.92,695.53,763.46,655.35,805.41,566.21,877.85
results-1469,2026-07-27,confirmed deaths,21,2026-08-17,frozen,933.0,167.5,0.0,518.65,0.0,1086.2,0.0,3578.3
results-1469,2026-07-27,confirmed deaths,28,2026-08-24,baseline,1228.0,908.23,864.33,947.43,801.5,1002.49,733.8,1074.06
results-1469,2026-07-27,confirmed deaths,28,2026-08-24,frozen,1228.0,317.0,0.0,930.05,0.0,2195.0,0.0,6565.75
results-1479,2026-07-28,confirmed deaths,7,2026-08-04,baseline,314.0,275.5,264.88,291.23,254.0,311.2,192.09,340.06
results-1479,2026-07-28,confirmed deaths,7,2026-08-04,frozen,314.0,0.0,0.0,0.0,0.0,68.6,0.0,439.0
results-1479,2026-07-28,confirmed deaths,14,2026-08-11,baseline,641.0,532.49,503.87,553.03,477.7,584.07,414.75,621.12
results-1479,2026-07-28,confirmed deaths,14,2026-08-11,frozen,641.0,0.0,0.0,193.7,0.0,532.4,0.0,1138.35
results-1479,2026-07-28,confirmed deaths,21,2026-08-18,baseline,989.0,722.41,683.47,762.01,627.66,801.28,545.93,890.2
results-1479,2026-07-28,confirmed deaths,21,2026-08-18,frozen,989.0,221.5,0.0,461.35,0.0,872.0,0.0,1834.3
results-1479,2026-07-28,confirmed deaths,28,2026-08-25,baseline,1257.0,869.5,837.89,908.43,780.84,970.16,688.69,1049.76
results-1479,2026-07-28,confirmed deaths,28,2026-08-25,frozen,1257.0,478.0,212.65,895.4,0.0,1555.0,0.0,4080.85
results-1489,2026-07-31,confirmed deaths,7,2026-08-07,baseline,295.0,261.67,249.0,281.0,230.46,299.0,194.28,324.22
results-1489,2026-07-31,confirmed deaths,7,2026-08-07,frozen,295.0,0.0,0.0,0.0,0.0,11.4,0.0,490.8
results-1489,2026-07-31,confirmed deaths,14,2026-08-14,baseline,651.0,551.99,526.0,570.0,508.58,602.2,451.77,654.12
results-1489,2026-07-31,confirmed deaths,14,2026-08-14,frozen,651.0,0.0,0.0,292.05,0.0,583.6,0.0,1466.45
results-1489,2026-07-31,confirmed deaths,21,2026-08-21,baseline,985.0,780.48,743.1,820.57,705.52,860.33,623.95,920.98
results-1489,2026-07-31,confirmed deaths,21,2026-08-21,frozen,985.0,274.0,0.0,711.15,0.0,1280.8,0.0,4211.75
results-1489,2026-07-31,confirmed deaths,28,2026-08-28,baseline,1241.0,968.63,921.15,1013.6,863.38,1070.55,772.6,1160.32
results-1489,2026-07-31,confirmed deaths,28,2026-08-28,frozen,1241.0,624.0,201.6,1156.35,0.0,2279.8,0.0,8907.0
results-v1.13.2,2026-08-04,confirmed deaths,7,2026-08-11,baseline,327.0,313.5,299.3,329.42,279.56,355.2,246.9,393.15
results-v1.13.2,2026-08-04,confirmed deaths,7,2026-08-11,frozen,327.0,0.0,0.0,0.0,0.0,0.0,0.0,277.55
results-v1.13.2,2026-08-04,confirmed deaths,14,2026-08-18,baseline,675.0,582.99,563.01,604.35,536.6,639.7,488.84,681.21
results-v1.13.2,2026-08-04,confirmed deaths,14,2026-08-18,frozen,675.0,0.0,0.0,0.0,0.0,298.4,0.0,1061.9
results-v1.13.2,2026-08-04,confirmed deaths,21,2026-08-25,baseline,943.0,830.5,793.7,861.65,746.8,899.38,659.15,989.4
results-v1.13.2,2026-08-04,confirmed deaths,21,2026-08-25,frozen,943.0,0.0,0.0,311.75,0.0,724.4,0.0,2042.1
results-1505,2026-08-08,confirmed deaths,7,2026-08-15,baseline,365.0,293.49,279.0,309.82,257.0,341.2,213.85,366.1
results-1505,2026-08-08,confirmed deaths,7,2026-08-15,frozen,365.0,0.0,0.0,0.0,0.0,0.0,0.0,92.05
results-1505,2026-08-08,confirmed deaths,14,2026-08-22,baseline,682.0,557.17,531.65,580.69,504.81,619.74,463.94,664.32
results-1505,2026-08-08,confirmed deaths,14,2026-08-22,frozen,682.0,0.0,0.0,0.0,0.0,108.6,0.0,766.5
results-1505,2026-08-08,confirmed deaths,21,2026-08-29,baseline,951.0,844.53,808.32,868.77,774.65,931.64,694.4,1007.95
results-1505,2026-08-08,confirmed deaths,21,2026-08-29,frozen,951.0,0.0,0.0,174.05,0.0,477.0,0.0,1677.05
results-1527,2026-08-10,confirmed deaths,7,2026-08-17,baseline,359.0,313.95,297.0,331.11,278.17,353.16,234.49,390.79
results-1527,2026-08-10,confirmed deaths,7,2026-08-17,frozen,359.0,0.0,0.0,0.0,0.0,0.0,0.0,206.4
results-1527,2026-08-10,confirmed deaths,14,2026-08-24,baseline,654.0,568.49,552.08,588.12,518.8,615.88,486.91,662.69
results-1527,2026-08-10,confirmed deaths,14,2026-08-24,frozen,654.0,0.0,0.0,0.0,0.0,0.0,0.0,779.65
results-1527,2026-08-10,confirmed deaths,21,2026-08-31,baseline,946.0,898.19,870.77,929.99,812.17,964.71,739.28,1072.0
results-1527,2026-08-10,confirmed deaths,21,2026-08-31,frozen,946.0,0.0,0.0,0.0,0.0,475.8,0.0,1557.7
results-1573,2026-08-15,confirmed deaths,7,2026-08-22,baseline,317.0,364.0,344.93,381.46,331.63,400.6,292.93,442.15
results-1573,2026-08-15,confirmed deaths,7,2026-08-22,frozen,317.0,0.0,0.0,0.0,0.0,0.0,0.0,713.35
results-1573,2026-08-15,confirmed deaths,14,2026-08-29,baseline,586.0,655.14,631.73,684.11,601.07,722.4,538.65,766.27
results-1573,2026-08-15,confirmed deaths,14,2026-08-29,frozen,586.0,0.0,0.0,528.05,0.0,1021.8,0.0,2394.0
results-1591,2026-08-17,confirmed deaths,7,2026-08-24,baseline,295.0,365.03,347.83,381.11,324.72,395.06,295.9,428.05
results-1591,2026-08-17,confirmed deaths,7,2026-08-24,frozen,295.0,318.0,295.65,342.7,273.8,375.2,224.95,421.25
results-1591,2026-08-17,confirmed deaths,14,2026-08-31,baseline,587.0,673.51,642.03,703.32,612.81,732.88,566.25,797.03
results-1591,2026-08-17,confirmed deaths,14,2026-08-31,frozen,587.0,665.0,618.65,715.35,541.0,799.2,440.35,1015.4
results-v1.15.0,2026-08-18,confirmed deaths,7,2026-08-25,baseline,268.0,350.61,334.43,368.23,314.4,388.04,275.85,425.81
results-v1.15.0,2026-08-18,confirmed deaths,7,2026-08-25,frozen,268.0,329.0,305.3,351.0,279.0,384.8,233.95,464.1
results-v1.16.0,2026-08-23,confirmed deaths,7,2026-08-30,baseline,270.0,305.0,290.65,322.15,270.39,341.0,225.85,380.84
results-v1.16.0,2026-08-23,confirmed deaths,7,2026-08-30,frozen,270.0,336.0,308.0,362.0,273.4,391.2,233.7,437.0
results-v1.16.0,2026-06-08,isolation beds,7,2026-06-15,baseline,376.0,296.0,275.3,327.0,247.8,346.2,212.8,387.0
results-v1.15.0,2026-06-08,isolation beds,7,2026-06-15,baseline,376.0,298.0,275.0,322.7,251.6,346.2,207.95,383.25
results-1591,2026-06-08,isolation beds,7,2026-06-15,baseline,376.0,299.5,267.65,329.0,248.8,349.0,213.0,390.2
results-1573,2026-06-08,isolation beds,7,2026-06-15,baseline,376.0,299.0,265.65,321.35,244.8,351.0,190.95,384.1
results-1527,2026-06-08,isolation beds,7,2026-06-15,baseline,376.0,305.5,280.65,323.0,251.6,350.2,206.75,395.25
results-1505,2026-06-08,isolation beds,7,2026-06-15,baseline,376.0,292.5,274.65,316.35,244.4,349.6,186.9,398.05
results-v1.13.2,2026-06-08,isolation beds,7,2026-06-15,baseline,376.0,289.0,271.0,311.0,241.4,336.2,198.85,393.2
results-1489,2026-06-08,isolation beds,7,2026-06-15,baseline,376.0,296.0,270.65,321.35,246.4,348.0,194.9,382.1
results-1479,2026-06-08,isolation beds,7,2026-06-15,baseline,376.0,299.5,276.3,321.35,246.8,341.0,188.8,389.1
results-1469,2026-06-08,isolation beds,7,2026-06-15,baseline,376.0,302.0,277.0,329.35,257.0,355.0,211.0,404.15
results-1462,2026-06-08,isolation beds,7,2026-06-15,baseline,376.0,309.0,278.0,332.0,246.0,365.0,202.7,400.2
results-v1.12.0,2026-06-08,isolation beds,7,2026-06-15,baseline,376.0,297.5,267.65,323.0,245.8,351.2,209.9,404.1
results-1446,2026-06-08,isolation beds,7,2026-06-15,baseline,376.0,283.5,267.0,312.0,238.6,341.2,186.95,391.25
results-1441,2026-06-08,isolation beds,7,2026-06-15,baseline,376.0,299.5,277.65,327.0,250.8,349.6,196.7,397.35
results-1394,2026-06-08,isolation beds,7,2026-06-15,baseline,376.0,304.0,272.65,329.7,242.6,352.2,201.45,403.15
results-1391,2026-06-08,isolation beds,7,2026-06-15,baseline,376.0,300.5,281.0,325.35,250.8,344.0,213.85,390.1
results-1359,2026-06-08,isolation beds,7,2026-06-15,baseline,376.0,285.5,262.65,314.0,234.8,340.4,188.8,387.0
results-v1.16.0,2026-06-08,isolation beds,7,2026-06-15,frozen,376.0,394.5,354.65,434.0,319.0,473.4,239.65,587.1
results-v1.15.0,2026-06-08,isolation beds,7,2026-06-15,frozen,376.0,412.0,364.95,453.7,314.2,502.0,232.8,589.25
results-1591,2026-06-08,isolation beds,7,2026-06-15,frozen,376.0,412.0,364.95,453.7,314.2,502.0,232.8,589.25
results-1573,2026-06-08,isolation beds,7,2026-06-15,frozen,376.0,401.5,362.65,447.7,319.6,507.0,236.8,594.2
results-1527,2026-06-08,isolation beds,7,2026-06-15,frozen,376.0,404.0,361.0,451.7,309.8,499.4,224.95,594.95
results-1505,2026-06-08,isolation beds,7,2026-06-15,frozen,376.0,404.0,361.0,451.7,309.8,499.4,224.95,594.95
results-v1.13.2,2026-06-08,isolation beds,7,2026-06-15,frozen,376.0,404.0,361.0,451.7,309.8,499.4,224.95,594.95
results-1489,2026-06-08,isolation beds,7,2026-06-15,frozen,376.0,404.0,361.0,451.7,309.8,499.4,224.95,594.95
results-1479,2026-06-08,isolation beds,7,2026-06-15,frozen,376.0,404.0,361.0,451.7,309.8,499.4,224.95,594.95
results-1469,2026-06-08,isolation beds,7,2026-06-15,frozen,376.0,404.0,361.0,451.7,309.8,499.4,224.95,594.95
results-1462,2026-06-08,isolation beds,7,2026-06-15,frozen,376.0,404.0,361.0,451.7,309.8,499.4,224.95,594.95
results-v1.12.0,2026-06-08,isolation beds,7,2026-06-15,frozen,376.0,391.0,351.0,438.7,307.4,491.2,226.55,587.0
results-1446,2026-06-08,isolation beds,7,2026-06-15,frozen,376.0,391.0,351.0,438.7,307.4,491.2,226.55,587.0
results-1441,2026-06-08,isolation beds,7,2026-06-15,frozen,376.0,391.0,351.0,438.7,307.4,491.2,226.55,587.0
results-1394,2026-06-08,isolation beds,7,2026-06-15,frozen,376.0,399.0,342.0,449.1,296.4,494.8,221.85,597.4
results-1391,2026-06-08,isolation beds,7,2026-06-15,frozen,376.0,399.0,342.0,449.1,296.4,494.8,221.85,597.4
results-1359,2026-06-08,isolation beds,7,2026-06-15,frozen,376.0,399.0,342.0,449.1,296.4,494.8,221.85,597.4
results-v1.16.0,2026-06-08,isolation beds,14,2026-06-22,baseline,387.0,286.0,257.65,310.35,214.6,346.2,150.8,409.15
results-v1.15.0,2026-06-08,isolation beds,14,2026-06-22,baseline,387.0,288.5,255.65,328.35,218.8,370.4,161.4,425.1
results-1591,2026-06-08,isolation beds,14,2026-06-22,baseline,387.0,293.5,264.0,325.0,230.0,363.2,154.9,438.2
results-1573,2026-06-08,isolation beds,14,2026-06-22,baseline,387.0,295.5,259.65,325.35,215.0,359.8,144.95,459.9
results-1527,2026-06-08,isolation beds,14,2026-06-22,baseline,387.0,301.5,267.0,330.0,220.6,355.0,163.6,433.3
results-1505,2026-06-08,isolation beds,14,2026-06-22,baseline,387.0,281.5,252.0,314.35,226.8,360.0,156.7,411.3
results-v1.13.2,2026-06-08,isolation beds,14,2026-06-22,baseline,387.0,288.0,248.0,319.0,220.8,364.2,164.75,458.05
results-1489,2026-06-08,isolation beds,14,2026-06-22,baseline,387.0,306.0,268.0,332.0,226.4,375.2,157.95,432.25
results-1479,2026-06-08,isolation beds,14,2026-06-22,baseline,387.0,302.0,274.95,329.7,231.4,379.4,166.9,432.1
results-1469,2026-06-08,isolation beds,14,2026-06-22,baseline,387.0,304.5,260.95,340.0,227.6,374.0,154.75,432.0
results-1462,2026-06-08,isolation beds,14,2026-06-22,baseline,387.0,288.5,263.65,328.05,230.6,367.2,165.8,422.15
results-v1.12.0,2026-06-08,isolation beds,14,2026-06-22,baseline,387.0,299.0,273.65,329.35,238.8,364.6,186.9,454.2
results-1446,2026-06-08,isolation beds,14,2026-06-22,baseline,387.0,283.0,259.3,318.05,224.6,360.4,146.85,426.1
results-1441,2026-06-08,isolation beds,14,2026-06-22,baseline,387.0,293.0,261.3,320.0,219.8,361.2,177.85,419.0
results-1394,2026-06-08,isolation beds,14,2026-06-22,baseline,387.0,296.0,262.0,333.0,220.0,367.4,168.75,438.15
results-1391,2026-06-08,isolation beds,14,2026-06-22,baseline,387.0,301.0,261.6,335.0,221.0,386.4,151.0,449.15
results-1359,2026-06-08,isolation beds,14,2026-06-22,baseline,387.0,294.5,266.3,327.35,220.4,368.2,153.45,431.2
results-v1.16.0,2026-06-08,isolation beds,14,2026-06-22,frozen,387.0,440.0,386.3,485.7,329.6,589.0,239.65,809.55
results-v1.15.0,2026-06-08,isolation beds,14,2026-06-22,frozen,387.0,429.0,378.65,493.05,329.8,576.6,236.8,760.9
results-1591,2026-06-08,isolation beds,14,2026-06-22,frozen,387.0,429.0,378.65,493.05,329.8,576.6,236.8,760.9
results-1573,2026-06-08,isolation beds,14,2026-06-22,frozen,387.0,429.0,377.6,500.7,321.0,580.6,244.6,799.1
results-1527,2026-06-08,isolation beds,14,2026-06-22,frozen,387.0,470.5,384.0,514.35,312.8,595.0,220.9,749.6
results-1505,2026-06-08,isolation beds,14,2026-06-22,frozen,387.0,470.5,384.0,514.35,312.8,595.0,220.9,749.6
results-v1.13.2,2026-06-08,isolation beds,14,2026-06-22,frozen,387.0,470.5,384.0,514.35,312.8,595.0,220.9,749.6
results-1489,2026-06-08,isolation beds,14,2026-06-22,frozen,387.0,470.5,384.0,514.35,312.8,595.0,220.9,749.6
results-1479,2026-06-08,isolation beds,14,2026-06-22,frozen,387.0,470.5,384.0,514.35,312.8,595.0,220.9,749.6
results-1469,2026-06-08,isolation beds,14,2026-06-22,frozen,387.0,470.5,384.0,514.35,312.8,595.0,220.9,749.6
results-1462,2026-06-08,isolation beds,14,2026-06-22,frozen,387.0,470.5,384.0,514.35,312.8,595.0,220.9,749.6
results-v1.12.0,2026-06-08,isolation beds,14,2026-06-22,frozen,387.0,421.0,376.0,494.35,314.8,577.8,195.65,764.35
results-1446,2026-06-08,isolation beds,14,2026-06-22,frozen,387.0,421.0,376.0,494.35,314.8,577.8,195.65,764.35
results-1441,2026-06-08,isolation beds,14,2026-06-22,frozen,387.0,421.0,376.0,494.35,314.8,577.8,195.65,764.35
results-1394,2026-06-08,isolation beds,14,2026-06-22,frozen,387.0,435.5,361.0,507.7,305.2,598.0,228.7,813.0
results-1391,2026-06-08,isolation beds,14,2026-06-22,frozen,387.0,435.5,361.0,507.7,305.2,598.0,228.7,813.0
results-1359,2026-06-08,isolation beds,14,2026-06-22,frozen,387.0,435.5,361.0,507.7,305.2,598.0,228.7,813.0
results-v1.16.0,2026-06-08,isolation beds,21,2026-06-29,baseline,609.0,311.5,275.65,361.35,219.0,414.2,128.95,463.45
results-v1.15.0,2026-06-08,isolation beds,21,2026-06-29,baseline,609.0,290.5,238.3,330.35,184.8,390.6,115.9,471.1
results-1591,2026-06-08,isolation beds,21,2026-06-29,baseline,609.0,286.0,235.3,325.4,187.8,363.0,115.65,442.05
results-1573,2026-06-08,isolation beds,21,2026-06-29,baseline,609.0,293.5,254.65,344.1,202.2,382.2,114.55,462.7
results-1527,2026-06-08,isolation beds,21,2026-06-29,baseline,609.0,281.0,249.0,324.0,217.0,361.0,151.7,427.35
results-1505,2026-06-08,isolation beds,21,2026-06-29,baseline,609.0,299.0,251.0,331.35,188.0,372.4,119.85,472.3
results-v1.13.2,2026-06-08,isolation beds,21,2026-06-29,baseline,609.0,308.0,264.65,341.35,224.8,385.4,156.55,447.15
results-1489,2026-06-08,isolation beds,21,2026-06-29,baseline,609.0,292.0,255.65,335.35,216.0,370.2,153.9,460.35
results-1479,2026-06-08,isolation beds,21,2026-06-29,baseline,609.0,289.5,261.0,330.7,211.6,383.6,113.15,473.4
results-1469,2026-06-08,isolation beds,21,2026-06-29,baseline,609.0,290.5,253.0,336.0,209.8,382.2,111.8,467.1
results-1462,2026-06-08,isolation beds,21,2026-06-29,baseline,609.0,290.0,242.65,327.35,193.6,393.6,120.95,472.1
results-v1.12.0,2026-06-08,isolation beds,21,2026-06-29,baseline,609.0,289.0,248.65,331.35,212.2,378.0,121.0,455.25
results-1446,2026-06-08,isolation beds,21,2026-06-29,baseline,609.0,281.5,250.65,325.7,208.2,375.0,120.6,477.15
results-1441,2026-06-08,isolation beds,21,2026-06-29,baseline,609.0,290.0,248.0,328.7,199.8,383.4,115.8,472.2
results-1394,2026-06-08,isolation beds,21,2026-06-29,baseline,609.0,307.5,266.95,339.7,217.6,381.0,151.55,467.1
results-1391,2026-06-08,isolation beds,21,2026-06-29,baseline,609.0,287.0,250.65,326.7,204.0,385.2,120.85,448.0
results-1359,2026-06-08,isolation beds,21,2026-06-29,baseline,609.0,301.0,263.65,334.35,217.8,391.0,154.0,462.15
results-v1.16.0,2026-06-08,isolation beds,21,2026-06-29,frozen,609.0,443.5,388.3,523.35,335.2,632.0,243.8,905.05
results-v1.15.0,2026-06-08,isolation beds,21,2026-06-29,frozen,609.0,459.5,389.65,523.05,332.4,614.6,243.65,829.45
results-1591,2026-06-08,isolation beds,21,2026-06-29,frozen,609.0,459.5,389.65,523.05,332.4,614.6,243.65,829.45
results-1573,2026-06-08,isolation beds,21,2026-06-29,frozen,609.0,447.5,387.95,512.75,328.2,604.2,232.8,819.5
results-1527,2026-06-08,isolation beds,21,2026-06-29,frozen,609.0,479.5,393.85,533.35,314.6,632.8,205.85,828.95
results-1505,2026-06-08,isolation beds,21,2026-06-29,frozen,609.0,479.5,393.85,533.35,314.6,632.8,205.85,828.95
results-v1.13.2,2026-06-08,isolation beds,21,2026-06-29,frozen,609.0,479.5,393.85,533.35,314.6,632.8,205.85,828.95
results-1489,2026-06-08,isolation beds,21,2026-06-29,frozen,609.0,479.5,393.85,533.35,314.6,632.8,205.85,828.95
results-1479,2026-06-08,isolation beds,21,2026-06-29,frozen,609.0,479.5,393.85,533.35,314.6,632.8,205.85,828.95
results-1469,2026-06-08,isolation beds,21,2026-06-29,frozen,609.0,479.5,393.85,533.35,314.6,632.8,205.85,828.95
results-1462,2026-06-08,isolation beds,21,2026-06-29,frozen,609.0,479.5,393.85,533.35,314.6,632.8,205.85,828.95
results-v1.12.0,2026-06-08,isolation beds,21,2026-06-29,frozen,609.0,436.0,380.3,514.5,310.4,614.4,189.0,876.45
results-1446,2026-06-08,isolation beds,21,2026-06-29,frozen,609.0,436.0,380.3,514.5,310.4,614.4,189.0,876.45
results-1441,2026-06-08,isolation beds,21,2026-06-29,frozen,609.0,436.0,380.3,514.5,310.4,614.4,189.0,876.45
results-1394,2026-06-08,isolation beds,21,2026-06-29,frozen,609.0,455.0,361.0,518.05,309.8,627.6,228.65,869.75
results-1391,2026-06-08,isolation beds,21,2026-06-29,frozen,609.0,455.0,361.0,518.05,309.8,627.6,228.65,869.75
results-1359,2026-06-08,isolation beds,21,2026-06-29,frozen,609.0,455.0,361.0,518.05,309.8,627.6,228.65,869.75
results-v1.16.0,2026-06-08,isolation beds,28,2026-07-06,baseline,680.0,286.5,243.3,339.7,188.8,401.2,88.8,497.25
results-v1.15.0,2026-06-08,isolation beds,28,2026-07-06,baseline,680.0,300.5,242.65,344.35,188.8,402.2,65.4,495.15
results-1591,2026-06-08,isolation beds,28,2026-07-06,baseline,680.0,301.5,249.25,346.7,197.0,401.4,102.1,523.0
results-1573,2026-06-08,isolation beds,28,2026-07-06,baseline,680.0,285.0,245.0,338.7,188.4,390.0,105.8,473.2
results-1527,2026-06-08,isolation beds,28,2026-07-06,baseline,680.0,279.0,246.95,324.0,186.6,388.0,94.5,485.35
results-1505,2026-06-08,isolation beds,28,2026-07-06,baseline,680.0,296.0,252.0,352.7,212.0,404.2,110.55,468.25
results-v1.13.2,2026-06-08,isolation beds,28,2026-07-06,baseline,680.0,285.0,241.65,328.35,188.2,383.0,97.85,470.1
results-1489,2026-06-08,isolation beds,28,2026-07-06,baseline,680.0,316.0,271.65,363.1,219.6,426.6,147.85,527.2
results-1479,2026-06-08,isolation beds,28,2026-07-06,baseline,680.0,306.5,264.65,362.05,216.4,399.0,130.65,491.25
results-1469,2026-06-08,isolation beds,28,2026-07-06,baseline,680.0,308.0,236.0,361.0,192.4,392.2,62.6,500.6
results-1462,2026-06-08,isolation beds,28,2026-07-06,baseline,680.0,302.0,249.0,352.4,198.6,412.0,123.35,477.1
